x,y,domain,emotion
-41.49124526977539,-6.176651477813721,source,happy
-30.52767562866211,-19.42808723449707,source,neutral
35.95070266723633,-31.48505210876465,source,neutral
-3.838984489440918,28.57424545288086,source,angry
-26.74814796447754,13.357877731323242,source,angry
-4.259504795074463,20.663766860961914,source,angry
-1.9453637599945068,33.20604705810547,source,angry
-7.329766750335693,-5.967652320861816,source,angry
0.5008397698402405,32.93347930908203,source,angry
-1.1545264720916748,10.181249618530273,source,angry
-6.340202808380127,35.36006546020508,source,sad
-10.120792388916016,-6.844571113586426,source,angry
-41.4195671081543,8.78272533416748,source,neutral
-24.64278221130371,-20.451250076293945,source,happy
-41.973182678222656,0.5565062761306763,source,sad
52.54227066040039,-21.138540267944336,source,neutral
54.125267028808594,-22.758089065551758,source,sad
57.542137145996094,-20.39141845703125,source,neutral
-24.07611656188965,8.503254890441895,source,angry
-43.25776290893555,-6.295372009277344,source,sad
50.98830795288086,-21.96632194519043,source,sad
-42.93996810913086,6.22822904586792,source,sad
-45.588722229003906,2.862039804458618,source,neutral
-45.47768020629883,-1.5118727684020996,source,happy
-13.335803985595703,-5.987655162811279,source,happy
41.775630950927734,-30.979541778564453,source,happy
48.225494384765625,-23.242294311523438,source,happy
-25.27813148498535,-26.558847427368164,source,sad
54.10542678833008,-24.99587059020996,source,neutral
-25.855548858642578,-19.471818923950195,source,happy
-28.923770904541016,-15.247771263122559,source,happy
-36.86586380004883,-5.061668395996094,source,neutral
-32.816917419433594,2.3810884952545166,source,neutral
-24.393402099609375,-0.43484237790107727,source,neutral
-46.175270080566406,-6.005340576171875,source,happy
-12.436782836914062,35.89474868774414,source,neutral
36.3221435546875,-36.14460372924805,source,neutral
4.402033805847168,12.390219688415527,source,neutral
-44.306060791015625,-1.377784252166748,source,neutral
-31.54441261291504,-12.606539726257324,source,happy
-35.29163360595703,-0.27651816606521606,source,happy
-44.18651580810547,-0.3920119106769562,source,neutral
49.02082061767578,-23.241907119750977,source,angry
-39.0927734375,-6.978128910064697,source,sad
-41.5056266784668,2.643383502960205,source,sad
-42.75367736816406,-0.9921101331710815,source,neutral
-33.377662658691406,2.679551839828491,source,neutral
55.74739456176758,-23.014623641967773,source,neutral
-31.27168083190918,-8.852094650268555,source,happy
-35.57337188720703,-7.836829662322998,source,sad
59.04786682128906,-20.065048217773438,source,happy
