x,y,domain,emotion
-13.778724670410156,31.764150619506836,source,sad
-21.430269241333008,22.853229522705078,source,happy
-13.350443840026855,26.15192222595215,source,angry
9.42267894744873,0.5370275974273682,source,sad
62.25274658203125,5.461091041564941,source,sad
3.5341134071350098,4.346144199371338,source,happy
5.588457107543945,18.307727813720703,source,happy
-24.08123016357422,16.734983444213867,source,happy
-2.3347504138946533,0.1928200125694275,source,happy
16.323562622070312,20.54576873779297,source,happy
3.334418773651123,1.5897217988967896,source,happy
-31.042585372924805,-17.149456024169922,source,happy
-30.08224105834961,-17.786603927612305,source,happy
-34.68827438354492,-15.650318145751953,source,happy
5.399529457092285,5.9034576416015625,source,happy
19.691326141357422,21.53022003173828,source,happy
-25.37126922607422,-17.395225524902344,source,happy
-1.3798213005065918,2.974074125289917,source,happy
2.324047088623047,2.167097806930542,source,happy
5.37340784072876,0.49158957600593567,source,happy
-1.425571322441101,1.0355874300003052,source,happy
-4.122704982757568,-3.701666831970215,source,happy
-1.3756321668624878,0.2337360382080078,source,happy
-28.935766220092773,-13.694063186645508,source,happy
-32.508907318115234,-16.832887649536133,source,happy
15.591545104980469,14.725455284118652,source,happy
53.88658142089844,-5.164828300476074,source,happy
-6.317886829376221,-6.864072799682617,source,happy
23.510160446166992,27.70429039001465,source,happy
19.184484481811523,28.499637603759766,source,happy
19.223495483398438,18.177919387817383,source,happy
-35.141746520996094,-14.852015495300293,source,happy
17.465255737304688,20.82516860961914,source,happy
-12.346898078918457,24.639711380004883,source,happy
13.379961013793945,17.754968643188477,source,happy
-4.490965366363525,13.84658145904541,source,neutral
20.427324295043945,17.565614700317383,source,happy
-26.963781356811523,-7.884747505187988,source,happy
21.95652198791504,10.195266723632812,source,happy
-31.13332748413086,-9.185870170593262,source,happy
-16.78473472595215,-8.438583374023438,source,happy
5.769688129425049,2.641475200653076,source,happy
5.411019325256348,-5.760573863983154,source,happy
-29.559162139892578,-8.038863182067871,source,happy
-27.75555992126465,-7.024925231933594,source,neutral
25.683908462524414,26.432737350463867,source,neutral
-7.859019756317139,3.881434440612793,source,neutral
21.609363555908203,6.095571041107178,source,neutral
18.575780868530273,22.845945358276367,source,neutral
-10.1217622756958,-1.3417539596557617,source,neutral
-29.501384735107422,-8.485549926757812,source,happy
-10.128089904785156,-1.8210492134094238,source,happy
-17.96407699584961,-6.332808017730713,source,happy
18.925731658935547,16.37273597717285,source,happy
-29.163076400756836,-9.501296043395996,source,happy
23.45804214477539,10.615097999572754,source,happy
-8.815652847290039,-1.0535920858383179,source,happy
4.227519512176514,13.129716873168945,source,happy
15.66942024230957,27.401456832885742,source,sad
-18.085723876953125,27.12651824951172,source,sad
-31.85154151916504,6.143890857696533,source,sad
11.587845802307129,1.017770528793335,source,neutral
-11.343017578125,-1.1901746988296509,source,neutral
-14.725905418395996,20.21735382080078,source,neutral
-19.11616325378418,-6.031701564788818,source,neutral
-19.36784553527832,-5.5379414558410645,source,neutral
-18.070615768432617,-8.765719413757324,source,neutral
7.006994724273682,-6.872454643249512,source,neutral
-13.395120620727539,18.804866790771484,source,neutral
-25.085649490356445,-11.413473129272461,source,neutral
-16.711103439331055,2.518547296524048,source,neutral
66.3484878540039,6.152205467224121,source,neutral
25.941240310668945,29.04936408996582,source,neutral
-33.70268249511719,7.94354772567749,source,neutral
-13.193633079528809,18.182151794433594,source,neutral
21.13295555114746,11.781813621520996,source,neutral
-7.367329120635986,-4.236771583557129,source,neutral
63.12403106689453,4.771901607513428,source,neutral
-27.142372131347656,-16.984081268310547,source,angry
-29.0970516204834,7.059072971343994,source,angry
15.4782133102417,13.997457504272461,source,angry
-31.319942474365234,-17.762866973876953,source,angry
-3.1083855628967285,-4.781744003295898,source,angry
69.99010467529297,9.144392967224121,source,sad
3.3512015342712402,13.896810531616211,source,neutral
-33.1772575378418,12.165038108825684,source,neutral
-16.381690979003906,2.4263463020324707,source,neutral
-16.806917190551758,-8.406670570373535,source,neutral
-18.49064826965332,-7.358020305633545,source,neutral
2.9656801223754883,13.6571044921875,source,neutral
-32.5565185546875,-6.572613716125488,source,neutral
-15.516827583312988,-7.787559509277344,source,neutral
-17.47395133972168,-8.067133903503418,source,neutral
23.173192977905273,10.89401626586914,source,neutral
-18.083200454711914,-5.817028045654297,source,neutral
-18.502443313598633,-5.886280059814453,source,neutral
20.808820724487305,6.96823263168335,source,neutral
-17.540634155273438,-7.609254360198975,source,neutral
20.57339859008789,26.503765106201172,source,neutral
-32.165992736816406,-8.060210227966309,source,neutral
11.13010025024414,20.37228012084961,source,neutral
13.10174560546875,22.421754837036133,source,neutral
-12.8723726272583,19.8773193359375,source,neutral
-20.678922653198242,42.7063102722168,source,sad
7.133169174194336,26.337553024291992,source,sad
-19.650278091430664,16.295616149902344,source,sad
66.27403259277344,7.710021018981934,source,sad
13.428930282592773,26.16149139404297,source,sad
61.61035919189453,1.698113203048706,source,sad
-19.76030731201172,35.1191291809082,source,sad
-20.53801155090332,16.81192970275879,source,sad
-19.818683624267578,40.1805534362793,source,sad
4.879560947418213,19.251708984375,source,sad
6.134716033935547,33.470149993896484,source,sad
6.880145072937012,26.531330108642578,source,sad
0.16222906112670898,20.938369750976562,source,sad
-24.111289978027344,33.61402893066406,source,sad
63.93476486206055,5.779147624969482,source,sad
42.323089599609375,-10.45565414428711,source,neutral
1.241943597793579,33.759891510009766,source,neutral
13.811742782592773,30.160436630249023,source,neutral
56.350860595703125,-6.336197376251221,source,neutral
-17.74473762512207,35.774269104003906,source,neutral
-17.560909271240234,34.52925491333008,source,neutral
52.604976654052734,-5.776828289031982,source,neutral
-22.595300674438477,23.365739822387695,source,neutral
-13.970869064331055,47.110504150390625,source,neutral
-19.326419830322266,38.69941329956055,source,neutral
-6.966075897216797,36.06869125366211,source,neutral
-21.86014747619629,23.403535842895508,source,neutral
-16.670238494873047,34.513431549072266,source,neutral
25.2529296875,26.64072036743164,source,neutral
-19.34069061279297,38.883548736572266,source,neutral
25.852907180786133,28.277915954589844,source,neutral
-23.04729461669922,22.26201820373535,source,neutral
-13.47060489654541,36.866058349609375,source,neutral
-7.527822494506836,-6.0692243576049805,source,happy
14.586563110351562,14.76913070678711,source,happy
22.552682876586914,23.708724975585938,source,happy
-26.030620574951172,-16.936323165893555,source,happy
24.11393928527832,30.546913146972656,source,happy
61.019222259521484,2.421436309814453,source,happy
63.076969146728516,7.468348979949951,source,happy
-32.883914947509766,-14.501446723937988,source,happy
-29.227750778198242,-15.951692581176758,source,happy
5.484462738037109,4.900193691253662,source,happy
6.657224655151367,4.600184917449951,source,happy
-5.489612579345703,-6.013516902923584,source,happy
0.8901687264442444,7.967157363891602,source,happy
24.48668098449707,26.5609073638916,source,happy
-0.04346063360571861,-2.1945011615753174,source,happy
21.818117141723633,12.04808235168457,source,happy
64.20903015136719,8.115436553955078,source,happy
0.1948671191930771,-1.5689409971237183,source,happy
-35.015419006347656,-13.803576469421387,source,happy
-31.739084243774414,-13.612948417663574,source,happy
16.230792999267578,25.064416885375977,source,happy
-5.050804138183594,-4.364166736602783,source,happy
-30.42632484436035,-13.518280982971191,source,happy
63.87139129638672,7.803003787994385,source,happy
24.3192195892334,30.843788146972656,source,happy
-3.5859057903289795,-2.5628726482391357,source,happy
-35.98176193237305,-14.50333309173584,source,happy
22.085304260253906,25.401403427124023,source,happy
1.7899448871612549,4.042762279510498,source,happy
24.049148559570312,30.846498489379883,source,happy
15.55785846710205,12.475813865661621,source,happy
19.128873825073242,18.326683044433594,source,happy
68.69303131103516,8.97233772277832,source,happy
-34.269142150878906,-13.551121711730957,source,happy
-31.754579544067383,-15.883487701416016,source,happy
2.9581942558288574,3.0691609382629395,source,happy
7.533825874328613,13.142499923706055,source,happy
10.171996116638184,31.122087478637695,source,happy
-10.477672576904297,7.492738723754883,source,neutral
-18.654613494873047,7.560219764709473,source,happy
21.35796546936035,26.225980758666992,source,happy
25.46634864807129,30.466039657592773,source,happy
65.54573059082031,6.448062896728516,source,happy
-24.581279754638672,-27.18701171875,source,happy
3.606055974960327,6.5117506980896,source,happy
70.2524185180664,8.18905258178711,source,happy
25.159469604492188,29.96302032470703,source,happy
63.2286376953125,2.1740381717681885,source,happy
1.1949459314346313,4.684021472930908,source,happy
67.84709930419922,6.810005187988281,source,happy
-9.278997421264648,-1.6569985151290894,source,happy
0.5842345356941223,-5.096932411193848,source,happy
16.6689395904541,23.940460205078125,source,happy
15.3305025100708,21.158580780029297,source,happy
16.56682777404785,27.893413543701172,source,neutral
-30.5462646484375,-9.60532283782959,source,happy
25.721208572387695,27.519851684570312,source,happy
21.98738670349121,6.248623371124268,source,happy
11.378743171691895,0.8663278818130493,source,happy
16.354219436645508,18.63819122314453,source,happy
17.516677856445312,29.59017562866211,source,happy
23.907800674438477,30.284353256225586,source,happy
22.462169647216797,4.965378761291504,source,happy
64.64708709716797,7.0358567237854,source,happy
19.43987464904785,28.791059494018555,source,happy
-30.181838989257812,-9.437067031860352,source,happy
-13.816024780273438,-2.4546895027160645,source,happy
6.405320167541504,-6.1990461349487305,source,happy
65.1573715209961,7.401235103607178,source,happy
55.20125961303711,-4.018639087677002,source,happy
16.721986770629883,17.702627182006836,source,happy
0.8300315737724304,11.694733619689941,source,happy
-25.657289505004883,-1.089895248413086,source,happy
8.266766548156738,3.5568134784698486,source,neutral
54.993194580078125,-6.691466808319092,source,neutral
0.7241069674491882,-1.7476749420166016,source,neutral
8.182978630065918,4.306330680847168,source,neutral
-28.825986862182617,-16.84568214416504,source,neutral
-28.727712631225586,-15.754227638244629,source,neutral
-6.182048320770264,-3.9732015132904053,source,neutral
22.0299129486084,28.400588989257812,source,neutral
5.329724311828613,-0.3205276429653168,source,neutral
7.802489280700684,4.206679344177246,source,neutral
54.58139419555664,-4.81524658203125,source,neutral
-29.994518280029297,-16.147661209106445,source,neutral
68.68291473388672,7.242530822753906,source,neutral
48.51079559326172,-7.717294692993164,source,neutral
-24.022850036621094,16.329866409301758,source,neutral
9.46366024017334,7.3169989585876465,source,neutral
8.63986873626709,3.5660226345062256,source,neutral
-29.438186645507812,-14.902865409851074,source,neutral
16.56529426574707,25.458251953125,source,neutral
-5.7044572830200195,-3.7961182594299316,source,neutral
-29.76017189025879,-12.624838829040527,source,neutral
-29.215572357177734,-15.486717224121094,source,neutral
-10.904294967651367,15.951702117919922,source,neutral
-0.2855006158351898,-1.2014505863189697,source,neutral
5.335422515869141,4.393436908721924,source,neutral
52.57005310058594,-8.064672470092773,source,neutral
47.57661819458008,-9.224830627441406,source,neutral
6.047151565551758,1.4345442056655884,source,neutral
11.091351509094238,26.48782730102539,source,neutral
-18.398712158203125,-9.570762634277344,source,neutral
5.264317512512207,27.775278091430664,source,neutral
7.563493728637695,-6.676845550537109,source,neutral
20.193010330200195,7.555366516113281,source,neutral
56.4868049621582,-4.454885005950928,source,neutral
25.463764190673828,29.24154281616211,source,neutral
-15.780862808227539,5.196671485900879,source,neutral
19.323518753051758,16.0133056640625,source,happy
-17.86069107055664,-9.04477596282959,source,neutral
-7.5051984786987305,2.0337655544281006,source,neutral
-32.51014709472656,-6.74643611907959,source,happy
16.809675216674805,17.53399085998535,source,neutral
54.471595764160156,-6.458506107330322,source,neutral
-8.012816429138184,16.3037109375,source,happy
-17.114986419677734,19.783754348754883,source,happy
53.13743209838867,-7.684058666229248,source,happy
-1.4946082830429077,37.79601287841797,source,sad
-9.7290678024292,42.625919342041016,source,sad
7.562482833862305,28.414493560791016,source,sad
-17.3803653717041,30.355030059814453,source,sad
8.360565185546875,28.37786102294922,source,neutral
-16.288795471191406,21.380611419677734,source,angry
15.674436569213867,28.17889976501465,source,neutral
54.54627227783203,-5.946650505065918,source,neutral
-9.848938941955566,33.60976028442383,source,neutral
-16.56970977783203,29.982187271118164,source,neutral
-14.857000350952148,21.135990142822266,source,sad
18.40214729309082,27.196636199951172,source,angry
22.323057174682617,24.371967315673828,source,angry
44.357913970947266,-8.780346870422363,source,angry
-15.62464714050293,22.540395736694336,source,angry
6.589738845825195,33.3272819519043,source,sad
-33.45203399658203,-3.4918882846832275,source,angry
3.0789923667907715,-7.807576656341553,source,angry
-9.954394340515137,33.43076705932617,source,neutral
13.045262336730957,22.198877334594727,source,angry
-32.79344940185547,-2.0942070484161377,source,angry
8.677512168884277,19.656997680664062,source,angry
11.4265775680542,24.177528381347656,source,angry
14.238184928894043,28.175525665283203,source,neutral
13.369427680969238,7.581918239593506,target,angry
-23.16977882385254,11.083396911621094,target,sad
-3.0770668983459473,-28.66548728942871,target,sad
-15.909261703491211,-38.46765899658203,target,happy
5.414580345153809,-7.504543781280518,target,neutral
-12.647639274597168,-3.2790775299072266,target,sad
-1.7499068975448608,-34.897438049316406,target,angry
12.178318977355957,-22.435604095458984,target,happy
24.32315444946289,5.627322673797607,target,neutral
-10.939391136169434,-9.612776756286621,target,angry
2.54725980758667,-37.50776672363281,target,neutral
-10.331567764282227,-42.580753326416016,target,neutral
-19.4760799407959,-27.731746673583984,target,sad
-10.277938842773438,19.18135643005371,target,neutral
-16.96541404724121,-34.02987289428711,target,sad
-6.957605838775635,-5.267522811889648,target,happy
3.3808348178863525,-14.605260848999023,target,sad
9.432619094848633,-6.350721836090088,target,happy
-19.47447967529297,16.28810691833496,target,happy
24.3386173248291,-11.696507453918457,target,sad
-33.8749885559082,-25.0881290435791,target,neutral
-4.042175769805908,-26.372631072998047,target,neutral
-32.98317337036133,-34.805686950683594,target,angry
24.169485092163086,-9.751888275146484,target,sad
-25.335290908813477,-19.719890594482422,target,angry
19.156511306762695,5.051459312438965,target,neutral
-7.483280181884766,-11.305928230285645,target,happy
-4.06591272354126,-19.094831466674805,target,neutral
11.650188446044922,-16.170581817626953,target,happy
2.5153634548187256,-19.281686782836914,target,happy
1.041793704032898,-0.18129131197929382,target,neutral
-27.758108139038086,-34.146968841552734,target,sad
13.621783256530762,-20.7357234954834,target,angry
13.089802742004395,10.12628173828125,target,happy
-2.5954320430755615,-27.469440460205078,target,neutral
12.00982666015625,-13.691723823547363,target,sad
18.868148803710938,-4.07103157043457,target,sad
-6.152225494384766,-20.922792434692383,target,angry
-15.902697563171387,-0.7987743020057678,target,neutral
26.31566047668457,-0.33593693375587463,target,sad
-3.6475160121917725,-16.07977294921875,target,angry
11.891509056091309,4.307153224945068,target,angry
44.74867630004883,-9.313232421875,target,happy
-20.383150100708008,-1.7573034763336182,target,neutral
1.2736419439315796,-28.028949737548828,target,happy
-27.904647827148438,-38.304141998291016,target,sad
7.246203899383545,-9.158900260925293,target,happy
4.047909259796143,-29.264652252197266,target,sad
15.654077529907227,-5.1446452140808105,target,neutral
-5.392202854156494,-0.6976914405822754,target,angry
29.503501892089844,-5.13214111328125,target,happy
-20.6301326751709,-42.37338638305664,target,sad
9.120884895324707,-15.341736793518066,target,angry
16.94687271118164,-20.238338470458984,target,sad
-25.3978271484375,-32.93390655517578,target,sad
-22.781177520751953,8.407868385314941,target,neutral
-3.6723461151123047,18.308313369750977,target,angry
3.2194154262542725,-37.134117126464844,target,angry
-20.179786682128906,-13.026006698608398,target,angry
-17.893945693969727,-36.10004425048828,target,neutral
-21.57456398010254,-31.83454132080078,target,happy
28.575090408325195,8.58895206451416,target,neutral
-9.028599739074707,-17.376134872436523,target,happy
0.24792899191379547,-21.063432693481445,target,neutral
6.693476676940918,6.834407806396484,target,angry
45.424774169921875,-8.325521469116211,target,sad
-5.651793956756592,-20.74072265625,target,angry
2.517076253890991,-35.59268569946289,target,happy
20.924345016479492,-9.786478042602539,target,neutral
-3.0489556789398193,-18.962692260742188,target,angry
12.33259391784668,-22.387361526489258,target,sad
9.829962730407715,-13.270977973937988,target,happy
-9.367703437805176,18.440702438354492,target,neutral
2.1932313442230225,-19.60913848876953,target,happy
-23.232595443725586,-32.11220932006836,target,angry
-23.928462982177734,-35.101924896240234,target,sad
-24.444154739379883,-31.979690551757812,target,sad
20.561120986938477,-11.229249000549316,target,neutral
-20.178720474243164,-40.881038665771484,target,happy
-18.070785522460938,-42.341461181640625,target,neutral
26.958301544189453,4.591163635253906,target,neutral
9.077322006225586,-2.087913990020752,target,happy
-28.497949600219727,8.159223556518555,target,sad
-15.091201782226562,-20.67666244506836,target,angry
-11.878308296203613,-28.16608428955078,target,happy
-17.66082763671875,-30.630996704101562,target,angry
7.911858081817627,-16.434490203857422,target,angry
15.777750015258789,4.750796794891357,target,angry
0.16667330265045166,-19.2552433013916,target,angry
2.9478344917297363,-28.75285530090332,target,happy
-5.5867180824279785,-32.54939651489258,target,neutral
61.545902252197266,2.3806052207946777,target,angry
-24.60489273071289,-33.74123001098633,target,neutral
-26.872039794921875,-27.605607986450195,target,sad
-31.452699661254883,-38.44367599487305,target,angry
4.35008430480957,-20.026382446289062,target,neutral
-4.899327754974365,-25.086618423461914,target,angry
13.301300048828125,-14.037008285522461,target,angry
-19.206331253051758,-40.36643600463867,target,happy
26.07794761657715,-3.387141466140747,target,angry
12.728418350219727,-12.2221040725708,target,happy
-18.092710494995117,-28.595476150512695,target,angry
16.01488494873047,-9.622963905334473,target,sad
8.5524263381958,-25.951261520385742,target,angry
-14.49566650390625,25.5660457611084,target,sad
0.38939177989959717,-33.12062454223633,target,angry
16.884668350219727,-23.2518367767334,target,neutral
13.183079719543457,-25.804603576660156,target,happy
6.198780536651611,-15.674731254577637,target,happy
-7.204338073730469,-30.729530334472656,target,happy
6.212546348571777,-11.918238639831543,target,neutral
-14.53948974609375,-43.95181655883789,target,neutral
5.127636909484863,-18.003496170043945,target,happy
-18.722841262817383,-37.947021484375,target,happy
22.60934066772461,-3.812772035598755,target,sad
18.848217010498047,4.861003875732422,target,angry
16.215909957885742,1.8166874647140503,target,sad
-20.304670333862305,-32.706783294677734,target,happy
-27.633052825927734,-0.7213523983955383,target,sad
-29.012622833251953,-11.972274780273438,target,happy
0.21983543038368225,11.14694881439209,target,angry
-13.330649375915527,-28.227294921875,target,neutral
-5.0856146812438965,-28.014232635498047,target,neutral
32.01544952392578,1.8424880504608154,target,sad
2.3661038875579834,-21.502988815307617,target,happy
-0.5322036743164062,-24.675342559814453,target,happy
7.436851501464844,-23.666706085205078,target,neutral
-26.021522521972656,24.04176139831543,target,neutral
-13.347151756286621,5.439590930938721,target,angry
23.159427642822266,10.227982521057129,target,neutral
-3.27034068107605,-1.4860435724258423,target,angry
-34.97831344604492,7.961119174957275,target,sad
-24.791467666625977,-21.21856117248535,target,sad
-0.39643073081970215,-31.415433883666992,target,neutral
-22.230064392089844,-35.624027252197266,target,angry
-2.067845344543457,-0.6639986038208008,target,happy
15.845730781555176,-13.502460479736328,target,neutral
4.907847881317139,10.270617485046387,target,sad
-15.901742935180664,-0.751376748085022,target,neutral
13.56261157989502,-6.949311256408691,target,neutral
-6.50197172164917,-24.692529678344727,target,sad
-22.483694076538086,-32.947200775146484,target,sad
-23.23247528076172,-30.81686782836914,target,sad
-17.417551040649414,-24.755748748779297,target,neutral
-19.635679244995117,-33.79051971435547,target,happy
-16.33858871459961,-40.0609130859375,target,neutral
8.88774585723877,-15.779683113098145,target,sad
8.076231002807617,-8.145174980163574,target,neutral
9.142596244812012,-3.452493190765381,target,neutral
-23.309001922607422,-39.63479995727539,target,angry
-6.243262767791748,3.297708511352539,target,happy
16.733802795410156,-22.743053436279297,target,angry
-5.752190589904785,-29.284143447875977,target,happy
6.752952575683594,-20.2622013092041,target,sad
31.714174270629883,-0.4265669882297516,target,sad
18.51507568359375,24.344623565673828,target,sad
-0.11922896653413773,-23.237850189208984,target,neutral
3.0439305305480957,-37.203392028808594,target,happy
-17.632902145385742,13.287261009216309,target,neutral
-13.144920349121094,7.648594856262207,target,neutral
3.2320382595062256,-30.328500747680664,target,sad
9.080489158630371,-18.32779312133789,target,happy
0.461880624294281,1.9817805290222168,target,happy
-17.715513229370117,-32.175376892089844,target,sad
16.322851181030273,5.092496395111084,target,angry
30.52451515197754,4.4520649909973145,target,neutral
-1.103309154510498,25.651552200317383,target,neutral
-24.965787887573242,-39.666324615478516,target,angry
-22.262990951538086,-35.9835319519043,target,sad
14.574432373046875,-18.77035903930664,target,happy
-25.786968231201172,-14.410646438598633,target,happy
13.961104393005371,-10.694900512695312,target,happy
-31.7318172454834,-23.49403953552246,target,sad
-22.159074783325195,-39.541481018066406,target,neutral
14.951517105102539,-20.719491958618164,target,neutral
-24.679840087890625,-39.02547836303711,target,angry
-21.155956268310547,-20.22378158569336,target,happy
24.39565658569336,9.736824035644531,target,sad
-19.788829803466797,-43.237876892089844,target,sad
-24.655290603637695,-37.563575744628906,target,angry
-18.53818702697754,-20.713396072387695,target,happy
15.962467193603516,-20.090017318725586,target,angry
-5.992388725280762,-4.700183391571045,target,happy
2.28092098236084,-36.05678176879883,target,sad
18.200523376464844,-0.1676303744316101,target,happy
3.55208420753479,-5.417821407318115,target,sad
-15.9041109085083,13.109265327453613,target,sad
7.914865970611572,-10.6859769821167,target,neutral
10.994638442993164,-18.839033126831055,target,sad
-28.425334930419922,-24.26122283935547,target,neutral
-15.74213695526123,25.227399826049805,target,neutral
-20.028640747070312,-25.680957794189453,target,happy
-27.099868774414062,-9.085386276245117,target,angry
10.109766006469727,-28.607433319091797,target,angry
15.550786972045898,-5.682505130767822,target,sad
19.88536834716797,-10.924148559570312,target,happy
17.985166549682617,-9.452193260192871,target,happy
18.501996994018555,6.473933696746826,target,neutral
25.635013580322266,10.684484481811523,target,angry
-20.032604217529297,-34.175209045410156,target,sad
-22.959033966064453,-15.31662654876709,target,angry
-10.348909378051758,-35.26072692871094,target,sad
8.860392570495605,-20.95037841796875,target,angry
-30.561077117919922,-26.298460006713867,target,neutral
0.5511340498924255,-21.55565071105957,target,neutral
-15.741998672485352,25.745065689086914,target,angry
18.43932342529297,16.283357620239258,target,neutral
11.504280090332031,-2.3652007579803467,target,angry
-25.07837677001953,-11.500040054321289,target,neutral
-17.95421028137207,-39.98960876464844,target,neutral
-21.561277389526367,-14.850406646728516,target,angry
31.662948608398438,7.108892917633057,target,happy
8.004159927368164,-19.456289291381836,target,angry
-25.00726890563965,-21.028484344482422,target,angry
-25.008543014526367,6.624372959136963,target,sad
-13.279703140258789,-41.63995361328125,target,neutral
-28.399194717407227,-24.420297622680664,target,neutral
-14.5997314453125,-44.518463134765625,target,sad
30.686630249023438,1.6892688274383545,target,neutral
7.18316650390625,-28.19826316833496,target,happy
28.147953033447266,3.346378803253174,target,sad
8.02471923828125,-17.411710739135742,target,neutral
24.147584915161133,-7.056848526000977,target,neutral
9.230341911315918,-3.925689458847046,target,happy
28.44921875,8.142229080200195,target,neutral
2.5357632637023926,-35.67095947265625,target,neutral
10.391803741455078,-23.50225257873535,target,angry
25.868385314941406,5.7386064529418945,target,sad
29.304244995117188,6.368458271026611,target,neutral
21.750879287719727,8.329790115356445,target,happy
-32.71853256225586,-17.092864990234375,target,happy
-3.8842360973358154,-32.85696029663086,target,happy
-5.003571033477783,-29.300935745239258,target,happy
-27.521541595458984,-2.554394245147705,target,happy
-7.778398513793945,-12.090080261230469,target,sad
23.07921028137207,7.5744404792785645,target,neutral
-0.1968078911304474,-30.553478240966797,target,neutral
28.01024627685547,-4.0643181800842285,target,angry
23.78497886657715,-2.641401767730713,target,neutral
13.714066505432129,-17.29585075378418,target,sad
19.986392974853516,-8.107365608215332,target,sad
12.896291732788086,-15.093576431274414,target,neutral
6.997065544128418,-24.77030372619629,target,angry
-3.790381908416748,13.361164093017578,target,sad
-22.523283004760742,-29.27325439453125,target,neutral
-7.8141350746154785,9.185113906860352,target,neutral
14.423905372619629,-22.228544235229492,target,sad
24.879404067993164,20.14341926574707,target,happy
29.51525115966797,-8.84932804107666,target,neutral
-13.74734115600586,-40.68596267700195,target,neutral
-15.292020797729492,-9.076422691345215,target,angry
-15.542028427124023,-24.1434268951416,target,sad
-16.935300827026367,-36.060523986816406,target,neutral
17.530109405517578,8.307843208312988,target,sad
11.44127368927002,-16.15119171142578,target,angry
24.50871467590332,-5.032416343688965,target,angry
18.268634796142578,-12.320143699645996,target,sad
-36.28934860229492,-2.8827950954437256,target,neutral
-16.3060302734375,21.59419059753418,target,angry
24.133146286010742,1.2766951322555542,target,neutral
-7.018841743469238,5.3302154541015625,target,sad
-28.55455780029297,19.49981117248535,target,angry
-26.984451293945312,-13.213577270507812,target,angry
-15.79408073425293,-13.365762710571289,target,sad
-25.964242935180664,3.9888012409210205,target,sad
-13.25001335144043,-26.410663604736328,target,happy
-8.42341423034668,-29.42801856994629,target,angry
-14.415228843688965,-44.53827667236328,target,sad
-12.770601272583008,-3.321563482284546,target,neutral
31.358747482299805,-0.8167680501937866,target,sad
6.381813049316406,-2.8546366691589355,target,sad
-19.507028579711914,-30.284015655517578,target,sad
-6.144189834594727,1.179756999015808,target,neutral
-1.052091360092163,-21.079479217529297,target,sad
-21.107521057128906,-30.490480422973633,target,happy
10.309532165527344,-10.045876502990723,target,angry
0.19005820155143738,-22.390335083007812,target,happy
-4.364712715148926,-26.677764892578125,target,happy
30.18697738647461,2.0172250270843506,target,sad
-20.51593780517578,-42.03580856323242,target,sad
7.712530136108398,-11.708220481872559,target,sad
-1.4978647232055664,-25.328216552734375,target,happy
-23.277259826660156,-40.846012115478516,target,happy
-12.831233978271484,7.793054580688477,target,happy
-15.664819717407227,-26.013051986694336,target,sad
14.015438079833984,-13.69318962097168,target,happy
-22.01439094543457,-20.581787109375,target,angry
13.867430686950684,-15.842708587646484,target,happy
-11.309110641479492,6.839277267456055,target,neutral
-22.863927841186523,-25.38092803955078,target,sad
-37.828041076660156,5.475462913513184,target,sad
23.724435806274414,-6.207065582275391,target,sad
1.7523900270462036,-23.733028411865234,target,happy
13.904605865478516,-11.398612976074219,target,angry
7.194892883300781,1.2672611474990845,target,neutral
6.232141017913818,-23.498506546020508,target,angry
-3.546929121017456,-26.828529357910156,target,neutral
29.1441593170166,-8.256265640258789,target,happy
28.142765045166016,7.346254348754883,target,happy
25.008209228515625,12.635217666625977,target,happy
24.747644424438477,13.821556091308594,target,angry
15.215904235839844,9.826187133789062,target,angry
-8.339033126831055,-12.732728958129883,target,sad
-2.148663282394409,-13.409012794494629,target,angry
26.488500595092773,9.178779602050781,target,angry
5.746079444885254,-12.84148120880127,target,neutral
25.258567810058594,4.243220806121826,target,neutral
-11.289826393127441,-22.928462982177734,target,neutral
21.18966293334961,8.249887466430664,target,angry
29.812576293945312,4.086589336395264,target,neutral
5.945580959320068,-21.88677406311035,target,happy
-25.922754287719727,-33.84235763549805,target,neutral
-27.709829330444336,7.57418966293335,target,angry
-23.68177604675293,-38.637474060058594,target,neutral
22.389694213867188,-14.101719856262207,target,angry
11.685239791870117,-24.570209503173828,target,angry
-24.34941291809082,-42.79744338989258,target,happy
-16.045286178588867,-28.208724975585938,target,sad
-5.269850254058838,-28.338672637939453,target,happy
-19.817615509033203,-36.33842468261719,target,sad
29.5949764251709,-5.242237091064453,target,angry
-20.354215621948242,-37.00914764404297,target,sad
24.609464645385742,-0.267364501953125,target,neutral
-1.8178013563156128,15.814043045043945,target,happy
-23.339181900024414,-41.229766845703125,target,neutral
4.179433822631836,-8.642472267150879,target,happy
-13.95325756072998,-38.055606842041016,target,neutral
-22.9929256439209,-25.171201705932617,target,sad
-6.518706321716309,-35.90889358520508,target,sad
-17.378292083740234,-22.926345825195312,target,happy
-16.884613037109375,-24.717378616333008,target,happy
20.27716636657715,-7.2683939933776855,target,happy
26.293886184692383,-5.298568248748779,target,sad
-0.5627110600471497,-23.039819717407227,target,happy
15.165481567382812,-18.761188507080078,target,neutral
14.106602668762207,-4.166148662567139,target,sad
-22.474628448486328,1.8155187368392944,target,happy
3.1095409393310547,-0.9310476779937744,target,neutral
27.31382179260254,-4.944879055023193,target,sad
25.49933624267578,4.055657863616943,target,happy
-12.135910987854004,-10.053983688354492,target,happy
